dataset_id,scaling,log_transform,feature_subset,duplicate_handling,missingness,seed,universe_id,split,metrics_path,metrics_status,failure_reason,l2_dim0,tp_dim0,l2_dim1,tp_dim1,l2_dim2,tp_dim2,l2_aggregate,l2_average,recon_n,recon_mse_mean,recon_mse_median,recon_mse_std,recon_mse_p95,recon_mse_p99,recon_mse_max,recon_n_benign,recon_n_attack,recon_benign_mse_mean,recon_benign_mse_median,recon_attack_mse_mean,recon_attack_mse_median
NF-ToN-IoT-v3,minmax,log1p,all,keep,impute_median,42000,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-keep_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-keep_miss-impute_median_sd-42000_metrics_test.json,ok,,0.000552141528889918,0.00010436240382205315,418522053800627.5,36169219545118.914,42754943518190.125,14913645629772.117,461276997318817.6,153758999106272.53,5504052,0.02408047228766511,0.013294642325490713,0.024977177455209745,0.07643639743328096,0.11127331852912903,0.26885420083999634,3358443,2145609,0.01457973679639874,0.007044411264359951,0.03895162476954559,0.028081845492124557
NF-ToN-IoT-v3,minmax,log1p,all,drop,impute_median,42,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-42_metrics_test.json,ok,,0.0007138615179935727,0.00014001367793275437,4.6502861718734205e+21,3.6545990741480033e+20,5.389027424121087e+19,6.342157538577377e+18,4.704176446114631e+21,1.5680588153715438e+21,5140825,0.026352464958779926,0.01793297939002514,0.02511999934165154,0.0745362266898155,0.10588118821382506,0.2888399660587311,3015703,2125122,0.016511297391858096,0.006912754382938147,0.04031779897492999,0.03571190685033798
NF-ToN-IoT-v3,minmax,log1p,all,drop,impute_median,420,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-420_metrics_test.json,ok,,0.0058956671368358285,0.0006893956898514562,1.1385281095373697e+28,2.9298991613194173e+27,4.528874317255489e+27,1.5069236636072365e+27,1.5914155412629187e+28,5.304718470876395e+27,5140825,0.02557237486341442,0.017941640689969063,0.02383738707838471,0.06820730417966839,0.10489909023046493,0.22108396887779236,3015703,2125122,0.016521080144439888,0.0073662796057760715,0.038416821741238685,0.03344189375638962
NF-ToN-IoT-v3,minmax,log1p,all,drop,impute_median,4200,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-4200_metrics_test.json,ok,,0.00338637580705465,0.0003240091835680559,5.026385785927652e+16,4580951550066657.0,9729251413049.674,4726749348777.231,5.027358711068957e+16,1.6757862370229856e+16,5140825,0.026058976906166282,0.01785421371459961,0.024444868518146874,0.0702097102999687,0.10518463522195812,0.2810249924659729,3015703,2125122,0.016610905016197323,0.007436055224388838,0.03946647950733226,0.03431219793856144
NF-ToN-IoT-v3,minmax,log1p,all,drop,impute_median,42000,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-all_dup-drop_miss-impute_median_sd-42000_metrics_test.json,ok,,0.00044446878532528554,7.72184711578209e-05,2.1131866951510671e+18,3.6270874282951475e+17,1833622065933.8318,277332616239.3729,2.113188528773133e+18,7.04396176257711e+17,5140825,0.02677285888676088,0.01808721385896206,0.02526420385939243,0.07446126788854598,0.10614817440509795,0.23051859438419342,3015703,2125122,0.016727125812629647,0.007349522318691015,0.0410284862666745,0.03633071295917034
NF-ToN-IoT-v3,minmax,log1p,without_confounders,keep,impute_median,42,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-42_metrics_test.json,ok,,8.72541074151478e-05,5.1018312389022085e-05,2.573704136338142e+31,4.217807248913106e+30,7.320277427340153e+29,2.7057894928668772e+29,2.646906910611544e+31,8.823023035371813e+30,5504052,0.02122648386753397,0.013194022234529257,0.02340549378789888,0.06908307150006295,0.11163725979626181,0.24322542548179626,3358443,2145609,0.01359362049438482,0.007123726420104504,0.033173924694594785,0.02196126990020275
NF-ToN-IoT-v3,minmax,log1p,without_confounders,keep,impute_median,420,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-420,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-420_metrics_test.json,ok,,0.000580433256696175,0.00010397973086419372,1.494235803660031e+17,2.002964390421976e+16,3655360818.6147814,3552998481.7263846,1.4942358402136394e+17,4.980786134045465e+16,5504052,0.021403567780123735,0.012922740541398525,0.023331060391437473,0.06905309036374092,0.1107907281816006,0.27542880177497864,3358443,2145609,0.013597696517809982,0.006922295317053795,0.033621811504781295,0.022904768586158752
NF-ToN-IoT-v3,minmax,log1p,without_confounders,keep,impute_median,4200,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-4200,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-4200_metrics_test.json,ok,,7.640994226712338e-05,5.659131838139652e-05,2.556602776809829e+19,2.06965608992241e+18,4.262520103335472e+20,3.3964974725725843e+19,4.518180381016455e+20,1.506060127005485e+20,5504052,0.021081198887564816,0.01334721501916647,0.022595215519615502,0.06619605273008347,0.11105399563908577,0.2710491716861725,3358443,2145609,0.013629545748669628,0.0077237398363649845,0.03274499798737777,0.02292538620531559
NF-ToN-IoT-v3,minmax,log1p,without_confounders,keep,impute_median,42000,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-42000,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-keep_miss-impute_median_sd-42000_metrics_test.json,ok,,1.2136610818906331e-25,3.5989914500522497e-26,4.329707678688735e-28,8.059515202566572e-28,0.0,0.0,1.217990789569322e-25,4.0599692985644063e-26,5504052,0.04384710196125773,0.0255826897919178,0.03645100375370063,0.12334600612521172,0.14339569181203843,0.3712308704853058,3358443,2145609,0.02767116081353609,0.021475937217473984,0.06916670880294123,0.06071285530924797
NF-ToN-IoT-v3,minmax,log1p,without_confounders,drop,impute_median,42,ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-42,test,data/processed/metrics/ds-NF-ToN-IoT-v3_sc-minmax_log-log1p_fs-without_confounders_dup-drop_miss-impute_median_sd-42_metrics_test.json,ok,,0.004066162181789608,0.0003915863986308264,76799224980200.4,6441215924683.784,7932772412693.5625,1314629546222.445,84731997392893.97,28243999130964.656,3456439,0.021879043472558566,0.01950801908969879,0.01818676526595561,0.05396942049264908,0.09248240649700165,0.19335806369781494,1726373,1730066,0.019017543245397516,0.01449608989059925,0.024734435539488207,0.022000810131430626
